Status,EURING_Code,Current_Name,Date_Updated,Notes,Old_Name,IOC14_1
sp,35222,Lophoceros semifasciatus,14.11.23,,,10074
sp,35230,Horizocerus hartlaubi,02.06.08,,Tockus hartlaubi,10110
sp,35240,Trachyphonus margaritatus,02.06.08,,Trachyphonus margaritatus,11389
sp,35250,Trachyphonus purpuratus,02.06.08,,Trachyphonus purpuratus,11372
sp,35260,Treron calvus,02.06.08,,Treron calva,5231
sp,35270,Tricholaema hirsuta,02.06.08,,Tricholaema hirsuta,11492
sp,35280,Trigonoceps occipitalis,02.06.08,,Trigonoceps occipitalis,8231
,35290,Trochocercus nitens,02.06.08,,Trochocercus nitens,22027
sp,35300,Horizocerus albocristatus,02.06.08,,Tropicranus albocristatus,10114
,35310,Turdoides plebejus,02.06.08,,Turdoides plebejus,28337
,35320,Turdoides reinwardtii,02.06.08,,Turdoides reinwardtii,28369
sp,35330,Turnix nanus,02.06.08,,Turnix nana,6329
sp,35340,Turtur abyssinicus,02.06.08,,Turtur abyssinicus,4775
sp,35350,Turtur brehmeri,02.06.08,,Turtur brehmeri,4784
o,35360,Obsolete code,02.06.08,Duplicated species; use 2330,Turtur tympanistria,NA
o,35370,Obsolete code,02.06.08,Duplicated species; use 08467,Upupa africana,NA
sp,35380,Urocolius macrourus,02.06.08,,Urocolius macrourus,9802
,35390,Urolais epichlorus,02.06.08,,Urolais epichlora,26540
sp,35400,Urotriorchis macrourus,02.06.08,,Urotriorchis macrourus,8395
sp,35410,Vanellus crassirostris,02.06.08,,Vanellus crassirostris,6488
sp,35420,Vanellus lugubris,02.06.08,,Vanellus lugubris,6500
sp,35430,Vanellus senegallus,02.06.08,,Vanellus senegallus,6508
sp,35440,Vanellus superciliosus,02.06.08,,Vanellus superciliosus,6513
o,35450,Obsolete code,02.06.08,Duplicated species; use 04880,Vanellus tectus,NA
,35460,Vidua chalybeata,02.06.08,,Vidua chalybeata,33462
,35470,Vidua funerea,02.06.08,,Vidua funerea,33473
,35480,Vidua interjecta,02.06.08,,Vidua interjecta,33493
,35490,Vidua larvaticola,02.06.08,,Vidua larvaticola,33472
,35500,Vidua maryae,02.06.08,,Vidua maryae,33481
,35510,Vidua nigeriae,02.06.08,,Vidua nigeriae,33479
,35520,Vidua paradisaea,02.06.08,,Vidua paradisaea,33489
,35530,Vidua raricola,02.06.08,,Vidua raricola,33471
,35540,Vidua wilsoni,02.06.08,,Vidua wilsoni,33478
,35550,Geokichla crossleyi,02.06.08,,Zoothera crossleyi,30124
,35560,Geokichla princei,02.06.08,,Zoothera princei,30109
,35570,Zosterops senegalensis,02.06.08,,Zosterops senegalensis,27303
,35580,Lamprotornis superbus,09.11.09,,Lamprotornis superbus,29783
sp,35590,Eudynamys scolopaceus,09.11.09,,Eudynamys scolopacae,4161
,35600,Obsolete code,09.11.09,Duplicated species; use 16180,Lonchura malabarica,NA
sp,35610,Chenonetta jubata,09.11.09,,Chenonetta jubata,355
sp,35620,Cereopsis novaehollandiae,23.11.10,,Cereopsis novaehollandiae,240
sp,35630,Dendrocincla fuliginosa,30.01.12,Excludes Dendrocincla turdina,Dendrocincla suliginosa,14539
,35640,Allenia fusca,19.03.12,Scaly-breasted Thrasher,Allenia fusca,29503
o,35650,Obsolete code,19.03.12,Duplicated species; use 06560,Fratercula cirrhata,NA
sp,35660,Rhea americana,19.03.12,,Rhea americana,8
sp,35670,Pavo cristatus,19.03.12,,Pavo cristatus,1424
sp,35680,Thectocercus acuticaudatus,19.03.12,,Aratinga acuticaudata,13500
sp,35690,Psittacara mitratus,19.03.12,,Aratinga mitrata,13521
sp,35700,Psittacara erythrogenys,19.03.12,,Aratinga erythrogenys,13527
sp,35710,Agapornis fischeri,19.03.12,,Agapornis fischeri,14158
sp,35720,Alectroenas pulcherrimus,07.07.14,,Alectroenas pulcherrima,5469
,35730,Cinnyris dussumieri,07.07.14,Seychelles sunbird,Cinnyris dussumieri,32360
,35740,Foudia madagascariensis,07.07.14,Madagascar Red Fody,Foudia madagascariensis,32911
,35750,Foudia sechellarum,07.07.14,Seychelles Fody,Foudia sechellarum,32925
,35760,Zosterops modestus,07.07.14,Seychelles White-eye,Zosterops modestus,27328
,35770,Emberiza godlewskii,07.07.14,,Emberiza godlewskii,34607
sp,35780,Anas flavirostris,24.09.14,,Anas flavirostris,449
sp,35790,Geopelia striata,06.02.15,Formerly Columba striata,Geopelia striata,4850
sp,35800,Geopelia placida,28.04.15,,Geopelia placida,4852
sp,35810,Glaucidium cuculoides,28.04.15,,Glaucidium cuculoides,9157
o,35820,Obsolete code,18.05.15,Duplicated species; use 04900,Vanellus indicus,NA
sp,35830,Spatula versicolor,20.02.17,,Anas versicolor,375
,35840,Emberiza sahari,20.02.18,House Bunting - now split from E. striolata 18630,Emberiza sahari,34638
sp,35850,Chloephaga rubidiceps,09.04.18,,Chloephaga rubidiceps,338
,35860,Habia rubica,28.04.18,Red-crowned Ant Tanager,Habia rubica,36242
o,35870,Obsolete code,24.09.18,Duplicated species; use 01120,Egretta caerulea,NA
sp,35880,Eudyptes moseleyi,17.01.19,,Eudyptes moseleyi,7319
sp,35890,Eudyptes chrysocome,09.03.2024,Excludes Eudyptes moseleyi,Eudyptes chrysocome,7321
sp,35900,Pachyptila vittata,08.04.19,,Pachyptila vittata,7443
sp,35910,Phoebetria fusca,08.04.19,Formerly Diomedea fusca,Phoebetria fusca,7375
sp,35920,Dromaius novaehollandiae,05.07.19,,Dromaius novaehollandiae,32
,35930,Acrocephalus sechellensis,22.01.20,,Acrocephalus sechellensis,25749
a,35940,Pachyptila salvini sensu lato,10.01.2024,Includes Pachyptila macgillivrayi,Pachyptila salvini,NA
sp,35941,Pachyptila salvini,10.01.2024,Excludes Pachyptila macgillivrayi,Pachyptila salvini salvini,7445
sp,35942,Pachyptila macgillivrayi,10.01.2024,,Pachyptila salvini macgillivrayi,7447
sp,35950,Dendrocygna viduata,04.06.20,,Dendrocygna viduata,224
o,35960,Obsolete code,15.06.20,Duplicated species; use 04870,Vanellus spinosus,NA
sp,35980,Larus armenicus,11.01.21,Formerly within Larus argentatus sensu lato,Larus armenicus,7156
sp,35990,Pterodroma deserta,11.01.21,Split from Pterodroma feae,Pterodroma deserta,7478
sp,36000,Diomedea dabbenena,20.02.20,,Diomedea dabbenena,7364
,36010,Rowettia goughensis,20.02.20,,Rowettia goughensis,37164
sp,36020,Agapornis personatus,11.01.21,,Agapornis personatus,14159
sp,36030,Amazona aestiva,11.01.21,,Amazona aestiva,13270
sp,36040,Aratinga nenday,11.01.21,,Aratinga nenday,13460
,36050,Pycnonotus leucotis,11.01.21,,Pycnonotus leucotis,24829
,36060,Pycnonotus cafer,11.01.21,,Pycnonotus cafer,24808
,36070,Poecile hyrcanus,11.01.21,Split from P. lugubris,Poecile hyrcanus,23568
sp,36080,Columba iriditorques,11.01.21,,Columba iriditorques,4502
,36090,Schistolais leontica,11.01.21,Formerly Prinia leontica,Schistolais leontica,26531
,36100,Ploceus nigerrimus,11.01.21,,Ploceus nigerrimus,32801
,36110,Pyrenestes sanguineus,01.05.21,,,33385
,36120,Laniarius major,01.05.21,,,20146
,36130,Macrosphenus concolor,01.05.21,,,25196
,36140,Apalis sharpii,01.05.21,,,26635
sp,36150,Larus vegae,09.06.21,,,7148
,36160,Crithagra mozambica,09.06.21,,,34227
sp,36170,Lophonetta specularioides,17.07.21,,,366
,36180,Alaudala heinei,21.10.21,formerly Alaudala rufescens heinei,,24311
sp,36190,Nannopterum harrisi,14.02.22,,Phalacrocorax harrisi,7750
sp,36200,Ceratopipra erythrocephala,27.02.22,,,18407
sp,36210,Sclerurus albigularis,27.02.22,,,14434
sp,36220,Mionectes oleagineus,27.02.22,,,17165
o,36230,obsolete,27.02.22,Duplicated species; use 27490,,15530
,36240,Pheugopedius rutilus,27.02.22,,,28839
,36250,Sicalis flaveola,27.02.22,,,37114
sp,36260,Sclateria naevia,27.02.22,,,16255
sp,36270,Manacus manacus,27.02.22,,,18327
sp,36280,Myrmotherula axillaris,27.02.22,,,15722
,36290,Tachyphonus rufus,27.02.22,,,36812
,36300,Loriotus luctuosus,27.02.22,,,36791
sp,36310,Momotus bahamensis,22.06.22,,,10763
,36320,Phylloscopus examinandus,18.10.22,,,25603
,36330,Eremalauda eremodites,04.07.23,,,24287
sp,36340,Merops nubicoides,04.07.23,,,10879
sp,36350,Strix mauritanica,08.09.23,Formerly regarded as a subspecies of Strix aluco,,9704
sp,36360,Otus cyprius,01.02.24,,,9295
sp,36370,Anarhynchus atrifrons,09.03.2024,,,6541
sp,36380,Larus argentatus,09.03.2024,Excludes Larus cachinnans; L. michahellis; L. smithsonianus; L. armenicus; L. vegae; L. fuscus heuglini,,7144
sp,36390,Anthus pallidiventris,09.03.2024,,,33745
sp,36400,Caprimulgus fossii,09.03.2024,,,2136
sp,36410,Cercotrichas leucophrys,09.03.2024,,,30566
sp,36420,Cichladusa ruficauda,09.03.2024,,,31074
sp,36430,Merops persicus,25.03.2024,,,10855
sp,36440,Halcyon albiventris,09.03.2024,,,10388
sp,36450,Merops bullockoides,09.03.2024,,,10836
sp,36460,Turtur chalcospilos,09.03.2024,,,4771
sp,36470,Campethera maculosa,25.03.2024,,,11895
sp,36480,Quelea erythrops,02.05.24,,,32906
sp,36490,Ploceus melanogaster,02.05.24,,,32734
sp,36500,Phoebastria irrorata,02.05.24,,,7371
sp,36510,Cryptospiza reichenovii,02.05.24,,,33231
sp,36520,Prinia flaviventris,02.05.24,,,26460
sp,36530,Chamaetylas poliocephala,02.05.24,,,31025
sp,36540,Laniarius poensis,02.05.24,,,20117
h,90010,Anser erythropus x Branta leucopsis,13.01.20,Sex of parents unknown,Anser erythropus x Branta leucopsis,NA
h,90011,Anser erythropus x Branta leucopsis,13.01.20,A.e male x B.l female,Anser erythropus x Branta leucopsis,NA
h,90012,Anser erythropus x Branta leucopsis,13.01.20,A.e female x B.l male,Anser erythropus x Branta leucopsis,NA
h,90020,Anser anser x Branta canadensis,13.01.20,Sex of parents unknown,Anser anser x Branta canadensis,NA
h,90021,Anser anser x Branta canadensis,13.01.20,A.a male x B.c female,Anser anser x Branta canadensis,NA
h,90022,Anser anser x Branta canadensis,13.01.20,A.a female x B.c male,Anser anser x Branta canadensis,NA
h,90030,Anser indicus x Branta leucopsis,13.01.20,Sex of parents unknown,Anser indicus x Branta leucopsis,NA
h,90031,Anser indicus x Branta leucopsis,13.01.20,A.i male x B.l female,Anser indicus x Branta leucopsis,NA
h,90032,Anser indicus x Branta leucopsis,13.01.20,A.i female x B.l male,Anser indicus x Branta leucopsis,NA
h,90040,Branta canadensis x Branta leucopsis,13.01.20,Sex of parents unknown,Carduelis chloris x Carduelis spinus,NA
h,90041,Branta canadensis x Branta leucopsis,13.01.20,B.c male x B. l female,Branta canadensis x Branta leucopsis,NA
h,90042,Branta canadensis x Branta leucopsis,13.01.20,B.c female x B.l male,Branta canadensis x Branta leucopsis,NA
h,90050,Anas platyrhynchos x Anas platyrhynchos var. domestica,10.01.2024,Sex of parents unknown,Anas platyrhynchos x Anas platyrhynchos domestica,NA
h,90051,Anas platyrhynchos x Anas platyrhynchos var. domestica,10.01.2024,A.p male x A.p.d female,Anas platyrhynchos x Anas p. domestica,NA
h,90052,Anas platyrhynchos x Anas platyrhynchos var. domestica,10.01.2024,A.p female x A.p.d male,Anas platyrhynchos x Anas p. domestica,NA
h,90060,Falco peregrinus hybrid,13.01.20,03200 hybrid with unknown species,Falco peregrinus hybrid,NA
h,90070,Lyrurus tetrix x Tetrao urogallus,13.01.20,Sex of parents unknown,Tetrao tetrix x Tetrao urogallus,NA
h,90071,Lyrurus tetrix x Tetrao urogallus,13.01.20,T.t male x T.u female,Tetrao tetrix x Tetrao urogallus,NA
h,90072,Lyrurus tetrix x Tetrao urogallus,13.01.20,T.t female x T.u male,Tetrao tetrix x Tetrao urogallus,NA
h,90080,Larus argentatus x Larus hyperboreus,13.01.20,Sex of parents unknown,Larus argentatus x Larus hyperboreus,NA
h,90081,Larus argentatus x Larus hyperboreus,13.01.20,L.a male x L.h female,Larus argentatus x Larus hyperboreus,NA
h,90082,Larus argentatus x Larus hyperboreus,13.01.20,L.a female x L.h male,Larus argentatus x Larus hyperboreus,NA
h,90090,Larus argentatus x Larus cachinnans,13.01.20,Sex of parents unknown,Larus argentatus x Larus cachinnans,NA
h,90091,Larus argentatus x Larus cachinnans,13.01.20,L.a male x L.a.c female,Larus argentatus x Larus cachinnans,NA
h,90092,Larus argentatus x Larus cachinnans,13.01.20,L.a female x L.a.c male,Larus argentatus x Larus cachinnans,NA
,90100,Hirundo rustica x Delichon urbicum,13.01.20,Sex of parents unknown,Hirundo rustica x Delichon urbicum,NA
,90101,Hirundo rustica x Delichon urbicum,13.01.20,H.r male x D.u female,Hirundo rustica x Delichon urbica,NA
,90102,Hirundo rustica x Delichon urbicum,13.01.20,H.r female x D.u male,Hirundo rustica x Delichon urbica,NA
,90110,Phoenicurus ochruros x Phoenicurus phoenicurus,13.01.20,Sex of parents unknown,Phoenicurus ochruros x Phoenicurus phoenicurus,NA
,90111,Phoenicurus ochruros x Phoenicurus phoenicurus,13.01.20,P.o male x P.p female,Phoenicurus ochruros x P. phoenicurus,NA
,90112,Phoenicurus ochruros x Phoenicurus phoenicurus,13.01.20,P.o female x P.p male,Phoenicurus ochruros x P. phoenicurus,NA
,90120,Acrocephalus scirpaceus x Acrocephalus arundinaceus,13.01.20,Sex of parents unknown,Acrocephalus scirpaceus x Acrocephalus arundinaceus,NA
,90121,Acrocephalus scirpaceus x Acrocephalus arundinaceus,13.01.20,A.s male x A.a female,Acrocephalus scirpaceus x A.arundinaceus,NA
,90122,Acrocephalus scirpaceus x Acrocephalus arundinaceus,13.01.20,A.s female x A.a male,Acrocephalus scirpaceus x A.arundinaceus,NA
,90130,Ficedula sp. Hybrid,13.01.20,any back-crossing,Ficedula sp. Hybrid,NA
,90140,Ficedula albicollis x Ficedula hypoleuca,13.01.20,Sex of parents unknown,Ficedula albicollis x Ficedula hypoleuca,NA
,90141,Ficedula albicollis x Ficedula hypoleuca,13.01.20,F.a male x F.h female,Ficedula albicollis x Ficedula hypoleuca,NA
,90142,Ficedula albicollis x Ficedula hypoleuca,13.01.20,F.a female x F.h male,Ficedula albicollis x Ficedula hypoleuca,NA
,90150,Cyanistes caeruleus x Cyanistes cyanus,13.01.20,Sex of parents unknown,Parus caeruleus x Parus cyanus,NA
,90151,Cyanistes caeruleus x Cyanistes cyanus,13.01.20,P.ca male x P.cy female,Parus caeruleus x Parus cyanus,NA
,90152,Cyanistes caeruleus x Cyanistes cyanus,13.01.20,P.ca. female x P.cy male,Parus caeruleus x Parus cyanus,NA
,90160,Spinus spinus hybrid,13.01.20,16540 hybrid with unknown species,Carduelis spinus hybrid,NA
,90161,Chloris chloris x Spinus spinus,13.01.20,Sex of parents unknown,Carduelis chloris x Carduelis spinus,NA
,90170,Hippolais icterina x Hippolais polyglotta,13.01.20,Sex of parents unknown,Hippolais icterina x Hippolais polyglotta,NA
,90171,Hippolais icterina x Hippolais polyglotta,13.01.20,H.i male x H.p female,Hippolais icterina x H. polyglotta,NA
,90172,Hippolais icterina x Hippolais polyglotta,13.01.20,H.i female x H.p male,Hippolais icterina x H. polyglotta,NA
h,90180,Clanga pomarina x Clanga clanga,13.01.20,Sex of parents unknown,Aquila pomarina x Aquila clanga,NA
h,90181,Clanga pomarina x Clanga clanga,13.01.20,A.p male x A.c female,Aquila pomarina x Aquila clanga,NA
h,90182,Clanga pomarina x Clanga clanga,13.01.20,A.p female x A.c male,Aquila pomarina x Aquila clanga,NA
,90190,Motacilla flava x Motacilla citreola,13.01.20,Sex of parents unknown,Motacilla flava x Motacilla citreola,NA
,90191,Motacilla flava x Motacilla citreola,13.01.20,C.f male x C.c female,Motacilla flava x Motacilla citreola,NA
,90192,Motacilla flava x Motacilla citreola,13.01.20,C.f female x C.c male,Motacilla flava x Motacilla citreola,NA
,90200,Corvus cornix x Corvus corone,13.01.20,Sex of parents unknown,Corvus cornix x C. corone,NA
,90201,Corvus cornix x Corvus corone,13.01.20,C.cornix male x C.corone female,Corvus cornix x C. corone,NA
,90202,Corvus cornix x Corvus corone,13.01.20,C.cornix female x C.corone male,Corvus cornix x C. corone,NA
,90210,Passer domesticus x Passer hispaniolensis,13.01.20,Sex of parents unknown,Passer domesticus x Passer hispaniolensis,NA
,90211,Passer domesticus x Passer hispaniolensis,13.01.20,P.d male x P.h female,Passer domesticus x P. hispaniolensis,NA
,90212,Passer domesticus x Passer hispaniolensis,13.01.20,P.d female x P.h male,Passer domesticus x P. hispaniolensis,NA
,90220,Fringilla coelebs x Fringilla montefringilla,13.01.20,Sex of parents unknown,Fringilla coelebs x Fringilla montefringilla,NA
,90221,Fringilla coelebs x Fringilla montefringilla,13.01.20,F.c male x F.m female,Fringilla coelebs x F. montefringilla,NA
,90222,Fringilla coelebs x Fringilla montefringilla,13.01.20,F.c female x F.m male,Fringilla coelebs x F. montefringilla,NA
h,90240,Ardea cinerea x Ardea purpurea,13.01.20,Sex of parents unknown,Ardea cinerea x Ardea purpurea,NA
h,90241,Ardea cinerea x Ardea purpurea,13.01.20,A.c male x A.p female,Ardea cinerea x Ardea purpurea,NA
h,90242,Ardea cinerea x Ardea purpurea,13.01.20,A.c female x A.p male,Ardea cinerea x Ardea purpurea,NA
h,90250,Aythya nyroca x Anas platyrhynchos,13.01.20,Sex of parents unknown,Anas nyroca x Anas platyrhynchos,NA
h,90251,Aythya nyroca x Anas platyrhynchos,13.01.20,A.n male x A.p female,Anas nyroca x Anas platyrhynchos,NA
h,90252,Aythya nyroca x Anas platyrhynchos,13.01.20,A.n female x A.p male,Anas nyroca x Anas platyrhynchos,NA
h,90260,Buteo buteo x Buteo rufinus,13.01.20,Sex of parents unknown,Buteo buteo x Buteo rufinus,NA
h,90261,Buteo buteo x Buteo rufinus,13.01.20,B.b male x B.r female,Buteo buteo x B. rufinus,NA
h,90262,Buteo buteo x Buteo rufinus,13.01.20,B.b female x B.r male,Buteo buteo x B. rufinus,NA
h,90270,Streptopelia turtur x Streptopelia decaocto,13.01.20,Sex of parents unknown,Streptopelia turtur x Streptopelia decaocto,NA
h,90271,Streptopelia turtur x Streptopelia decaocto,13.01.20,S.t male x S.d female,Streptopelia turtur x S. decaocto,NA
h,90272,Streptopelia turtur x Streptopelia decaocto,13.01.20,S.t female x S.d male,Streptopelia turtur x S. decaocto,NA
,90280,Delichon urbicum x Riparia riparia,13.01.20,Sex of parents unknown,Delichon urbica x Riparia riparia,NA
,90281,Delichon urbicum x Riparia riparia,13.01.20,D.u male x R.r female,Delichon urbica x Riparia riparia,NA
,90282,Delichon urbicum x Riparia riparia,13.01.20,D.u female x R.r male,Delichon urbica x Riparia riparia,NA
,90290,Luscinia megarhynchos x Luscinia luscinia,13.01.20,Sex of parents unknown,Luscinia megarhynchos x Luscinia luscinia,NA
,90291,Luscinia megarhynchos x Luscinia luscinia,13.01.20,L.m. male x L.l female,Luscinia megarhynchos x L. luscinia,NA
,90292,Luscinia megarhynchos x Luscinia luscinia,13.01.20,L.m. female x L.l male,Luscinia megarhynchos x L. luscinia,NA
,90300,Acrocephalus palustris x Acrocephalus scirpaceus,13.01.20,Sex of parents unknown,Acrocephalus palustris x A. scirpaceus,NA
,90301,Acrocephalus palustris x Acrocephalus scirpaceus,13.01.20,A.p male x A.s female,Acrocephalus palustris x A. scirpaceus,NA
,90302,Acrocephalus palustris x Acrocephalus scirpaceus,13.01.20,A.p female x A.s male,Acrocephalus palustris x A. scirpaceus,NA
,90310,Passer domesticus x Passer montanus,13.01.20,Sex of parents unknown,Passer domesticus x Passer montanus,NA
,90311,Passer domesticus x Passer montanus,13.01.20,P.d male x P.m female,Passer domesticus x P. montanus,NA
,90312,Passer domesticus x Passer montanus,13.01.20,P.d female x P.m male,Passer domesticus x P. montanus,NA
h,90320,Larus fuscus x Larus michahellis,13.01.20,Sex of parents unknown,Larus fuscus x Larus michahellis,NA
h,90321,Larus fuscus x Larus michahellis,13.01.20,L.f male x L.m. female,Larus fuscus x Larus michahellis,NA
h,90322,Larus fuscus x Larus michahellis,13.01.20,L.f. female x L.m. male,Larus fuscus x Larus michahellis,NA
h,90330,Larus argentatus x Larus michahellis,13.01.20,Sex of parents unknown,Larus argentatus x Larus michahellis,NA
h,90331,Larus argentatus x Larus michahellis,13.01.20,L.a male x L.m. female,Larus argentatus x Larus michahellis,NA
h,90332,Larus argentatus x Larus michahellis,13.01.20,L.a female x L.m. male,Larus argentatus x Larus michahellis,NA
,90340,Acrocephalus palustris x Acrocephalus dumetorum,04.09.17,,Acrocephalus palustris x dumetorum,NA
h,90350,Circus cyaneus x Circus macrourus,04.09.17,,Circus cyaneus x Circus macrourus,NA
,90360,Poecile montanus x Periparus ater,04.09.17,,Parus montanus x cristatus,NA
,90370,Acanthis hornemanni x Acanthis flammea,04.09.17,,Carduelis hornemanni x flammea,NA
,90380,Sylvia atricapilla x Sylvia borin,04.09.17,,Sylvia atricapilla x Sylvia borin,NA
h,90390,Circus macrourus x Circus pygargus,04.09.17,,Circus macrourus x Circus pygargus,NA
h,90400,Dendrocopos major x Dendrocopos leucotos,04.09.17,,Dendrocopos major x Dendrocopos leucotos,NA
,90410,Poecile montanus x Periparus ater,04.09.17,,Parus montanus x ater,NA
,90420,Saxicola maurus x Saxicola rubetra,04.09.17,,Saxicola maurus x rubetra,NA
,90430,Poecile montanus x Periparus ater,04.09.17,,Parus montanus x cinctus,NA
,90440,Hirundo rustica x Riparia riparia,04.09.17,,Hirundo rustica x Riparia riparia,NA
h,90450,Gallinago media x Gallinago gallinago,04.09.17,,Gallinago media x Gallinago gallinago,NA
h,90460,Ardea alba x Ardea cinerea,04.09.17,,Egretta alba x Ardea cinerea,NA
h,90470,Aythya ferina x Aythya nyroca,08.08.18,Sex of parents unknown,Aythya ferina x Aythya nyroca,NA
h,90471,Aythya ferina x Aythya nyroca,10.01.2024,A.f. male x A.n. female,Aythya ferina x Aythya nyroca,NA
h,90472,Aythya ferina x Aythya nyroca,10.01.2024,A.f. female x A.n. male,Aythya ferina x Aythya nyroca,NA
